indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Salariul mediu net (România),2023-04-01,4564.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2023-05-01,4543.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2023-06-01,4600.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2023-07-01,4565.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2023-08-01,4531.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2023-09-01,4593.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2023-10-01,4692.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2023-11-01,4765.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2023-12-01,5079.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-01-01,4859.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-02-01,4876.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-03-01,5185.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-04-01,5217.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-05-01,5118.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-06-01,5176.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-07-01,5242.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-08-01,5158.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-09-01,5228.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-10-01,5268.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-11-01,5388.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2024-12-01,5645.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-01-01,5328.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-02-01,5351.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-03-01,5691.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-04-01,5647.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-05-01,5508.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-06-01,5539.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-07-01,5517.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-08-01,5387.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-09-01,5443.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-10-01,5492.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-11-01,5615.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
Salariul mediu net (România),2025-12-01,5914.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-net-ro,2026-09-01
