indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Salariul mediu brut (România),2022-10-01,6461.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2022-11-01,6679.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2022-12-01,7107.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2023-01-01,6831.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2023-02-01,6845.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2023-03-01,7290.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2023-04-01,7311.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2023-05-01,7229.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2023-06-01,7364.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2023-07-01,7317.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2023-08-01,7258.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2023-09-01,7350.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
Salariul mediu brut (România),2023-10-01,7509.0000,Lei,RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/salariu-mediu-brut-ro,2026-09-01
