indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Inflație anuală (România),2025-07-01,107.8400,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2025-08-01,109.8500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2025-09-01,109.8800,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2025-10-01,109.7600,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2025-11-01,109.7600,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2025-12-01,109.6900,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2026-01-01,109.6200,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2026-02-01,109.3100,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2026-03-01,109.8700,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2026-04-01,110.7100,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2026-05-01,110.8500,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
Inflație anuală (România),2026-06-01,110.4200,Indice (aceeași lună anul anterior=100),RO,INSSE,https://insse.ro,https://ecifre.ro/indicatori/inflatie-anuala-ro,2026-09-01
