indicator,date,value,unit,geography,source,source_url,ecifre_url,last_updated
Autorizații de construire pe județe,2026-04-01,52.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2026-05-01,45.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2026-06-01,44.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2026-07-01,40.0000,Numar,RO-AB,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/alba,2026-09-01
Autorizații de construire pe județe,2015-01-01,41.0000,Numar,RO-AR,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/arad,2026-09-01
Autorizații de construire pe județe,2015-02-01,49.0000,Numar,RO-AR,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/arad,2026-09-01
Autorizații de construire pe județe,2015-03-01,93.0000,Numar,RO-AR,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/arad,2026-09-01
Autorizații de construire pe județe,2015-04-01,74.0000,Numar,RO-AR,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/arad,2026-09-01
Autorizații de construire pe județe,2015-05-01,68.0000,Numar,RO-AR,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/arad,2026-09-01
Autorizații de construire pe județe,2015-06-01,71.0000,Numar,RO-AR,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/arad,2026-09-01
Autorizații de construire pe județe,2015-07-01,74.0000,Numar,RO-AR,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/arad,2026-09-01
Autorizații de construire pe județe,2015-08-01,82.0000,Numar,RO-AR,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/arad,2026-09-01
Autorizații de construire pe județe,2015-09-01,91.0000,Numar,RO-AR,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/arad,2026-09-01
Autorizații de construire pe județe,2015-10-01,39.0000,Numar,RO-AR,INSSE,https://insse.ro,https://ecifre.ro/indicatori/autorizatii-de-construire-pe-judete-ro/arad,2026-09-01
